distance,perc,amenity
0.6302,36.52274458,school
0.6302,36.52757581,school
0.6302,36.53739929,school
0.6303,36.54448508,school
0.6304,36.55495273,school
0.6304,36.55865666,school
0.6307,36.55946187,school
0.6307,36.56252164,school
0.6309,36.56509829,school
0.631,36.58184652,school
0.6311,36.5900596,school
0.6311,36.59102585,school
0.6312,36.60777408,school
0.6313,36.62693792,school
0.6313,36.63643933,school
0.6314,36.6386939,school
0.6315,36.64271991,school
0.6318,36.6525434,school
0.6318,36.6585019,school
0.6319,36.67090204,school
0.6324,36.67734367,school
0.6325,36.68877756,school
0.6325,36.71325574,school
0.6328,36.72275715,school
0.6328,36.73660665,school
0.6329,36.73934434,school
0.633,36.75142239,school
0.6332,36.76108483,school
0.6338,36.76285628,school
0.6338,36.76913687,school
0.6341,36.77380705,school
0.6342,36.77412913,school
0.6342,36.79136049,school
0.6343,36.80392166,school
0.6345,36.82324655,school
0.6346,36.8258232,school
0.6347,36.83725709,school
0.6348,36.84369872,school
0.6348,36.8475637,school
0.6349,36.85191179,school
0.635,36.8586755,school
0.6352,36.8630236,school
0.6352,36.87800039,school
0.6352,36.88653555,school
0.6353,36.90006297,school
0.6354,36.91471767,school
0.6356,36.92244763,school
0.6356,36.92325283,school
0.6357,36.93017758,school
0.6357,36.93082174,school
0.6362,36.93259319,school
0.6362,36.93549192,school
0.6363,36.94579853,school
0.6363,36.95272328,school
0.6365,36.96254676,school
0.6365,36.98573662,school
0.6365,36.98686391,school
0.6365,36.99056785,school
0.6367,36.99845884,school
0.6368,37.01762268,school
0.6368,37.02889553,school
0.637,37.03243843,school
0.6371,37.03646445,school
0.6373,37.03968526,school
0.6374,37.04499961,school
0.6375,37.04612689,school
0.6378,37.06335825,school
0.6379,37.06851155,school
0.638,37.10394051,school
0.638,37.10957693,school
0.6382,37.11247566,school
0.6382,37.12535892,school
0.6384,37.14629421,school
0.6385,37.16771263,school
0.6386,37.17914652,school
0.6387,37.19605579,school
0.6387,37.20652344,school
0.6388,37.21167674,school
0.6389,37.21570276,school
0.639,37.22037294,school
0.6392,37.22488208,school
0.6392,37.22906914,school
0.6395,37.2400199,school
0.6396,37.24565633,school
0.6397,37.25032651,school
0.6397,37.26787995,school
0.6399,37.27335533,school
0.64,37.27947488,school
0.64,37.29783352,school
0.6401,37.30894533,school
0.6402,37.32360003,school
0.6403,37.34260284,school
0.6406,37.35468089,school
0.6407,37.36595374,school
0.6407,37.38237989,school
0.6407,37.38978776,school
0.6408,37.39880604,school
0.6411,37.40331518,school
0.6412,37.40959577,school
0.6412,37.44679618,school
0.6413,37.4559755,school
0.6415,37.4567807,school
0.6415,37.4654769,school
0.6416,37.4793264,school
0.6417,37.4836745,school
0.6417,37.50428771,school
0.6417,37.55243888,school
0.6418,37.55404929,school
0.6419,37.5711196,school
0.642,37.57965476,school
0.642,37.59092761,school
0.6421,37.59430947,school
0.6422,37.59930173,school
0.6422,37.60815897,school
0.6423,37.61282915,school
0.6424,37.61556684,school
0.6425,37.62329679,school
0.6426,37.63537485,school
0.6427,37.64761394,school
0.6427,37.66146344,school
0.6427,37.66548946,school
0.6428,37.66742195,school
0.643,37.67112588,school
0.643,37.70075737,school
0.6431,37.71090294,school
0.6432,37.71203022,school
0.6433,37.7210485,school
0.6434,37.73071095,school
0.6434,37.73860194,school
0.6435,37.74311108,school
0.6435,37.74842542,school
0.6435,37.75873203,school
0.6436,37.76758927,school
0.644,37.77225945,school
0.6442,37.77902316,school
0.6446,37.7827271,school
0.6446,37.79271162,school
0.6447,37.79399995,school
0.6448,37.80994298,school
0.6448,37.85294084,school
0.6451,37.86324745,school
0.6452,37.86743451,school
0.6452,37.87516446,school
0.6453,37.89609976,school
0.6456,37.89771016,school
0.6457,37.89996473,school
0.6457,37.94038595,school
0.6458,37.9473107,school
0.6458,37.95971084,school
0.6458,37.96502518,school
0.6459,37.98596047,school
0.6459,38.00286975,school
0.646,38.0114049,school
0.6462,38.02171151,school
0.6463,38.02573753,school
0.6468,38.03974807,school
0.6469,38.05488589,school
0.647,38.05730151,school
0.647,38.06825227,school
0.6471,38.08033033,school
0.6472,38.08628883,school
0.6474,38.08967069,school
0.6474,38.09772272,school
0.6475,38.10690204,school
0.6477,38.12091259,school
0.6479,38.13170231,school
0.6482,38.13250752,school
0.6483,38.1458739,school
0.6484,38.14619598,school
0.649,38.15392593,school
0.6491,38.15473113,school
0.6493,38.16825855,school
0.6494,38.177921,school
0.6497,38.1933809,school
0.6498,38.20175502,school
0.6498,38.2194695,school
0.6499,38.2289709,school
0.6499,38.24233728,school
0.6499,38.25167764,school
0.65,38.26005176,school
0.6503,38.27035836,school
0.6504,38.27390126,school
0.6506,38.28002081,school
0.6508,38.29596384,school
0.6509,38.31931474,school
0.651,38.32623949,school
0.651,38.34121628,school
0.6511,38.34846311,school
0.6512,38.36166845,school
0.6512,38.37825564,school
0.6513,38.38904537,school
0.6514,38.39001161,school
0.6516,38.4283393,school
0.6519,38.43413677,school
0.6519,38.44331609,school
0.6521,38.46296305,school
0.6525,38.46650595,school
0.6526,38.47745672,school
0.6527,38.49871409,school
0.6527,38.50257907,school
0.6528,38.50934278,school
0.6535,38.51707273,school
0.6539,38.51964938,school
0.6541,38.52254811,school
0.6541,38.5280235,school
0.6543,38.54138988,school
0.6544,38.54428861,school
0.6545,38.54461069,school
0.6546,38.54992504,school
0.6549,38.55878227,school
0.6551,38.57649675,school
0.6552,38.59195666,school
0.6553,38.61353612,school
0.6553,38.62529209,school
0.6554,38.63221684,school
0.6555,38.6364039,school
0.6556,38.64687154,school
0.6557,38.65073652,school
0.6557,38.6554067,school
0.6559,38.65798335,school
0.6559,38.66877308,school
0.656,38.67151077,school
0.656,38.67376534,school
0.6561,38.67988489,school
0.6561,38.68858109,school
0.6563,38.69325127,school
0.6564,38.69808249,school
0.6566,38.70500724,school
0.6568,38.70806701,school
0.6568,38.71837362,school
0.6568,38.72401004,school
0.6569,38.72916335,school
0.657,38.74623366,school
0.657,38.76427022,school
0.6571,38.76926248,school
0.6572,38.77956909,school
0.6573,38.79422379,school
0.6574,38.79969918,school
0.6574,38.81854094,school
0.6575,38.82530465,school
0.6576,38.82949171,school
0.6577,38.83061899,school
0.6578,38.84012039,school
0.6581,38.85074908,school
0.6582,38.86008944,school
0.6583,38.86572587,school
0.6584,38.86959084,school
0.6587,38.87248958,school
0.6588,38.89471319,school
0.6589,38.90179899,school
0.6591,38.92692134,school
0.6593,38.93368505,school
0.6593,38.93416817,school
0.6594,38.94334749,school
0.6594,38.95462034,school
0.6596,38.95478138,school
0.6596,38.97104649,school
0.6598,38.97603875,school
0.6599,38.97619979,school
0.6599,38.98167518,school
0.66,38.98586224,school
0.66,38.99568572,school
0.6603,39.00711961,school
0.6604,39.01291708,school
0.6606,39.02934323,school
0.6607,39.04915123,school
0.6607,39.05977992,school
0.6608,39.07379046,school
0.661,39.08763996,school
0.661,39.09295431,school
0.6614,39.11807666,school
0.6615,39.1285443,school
0.6618,39.13112096,school
0.6619,39.14883543,school
0.662,39.16816032,school
0.6624,39.19344371,school
0.6625,39.19795285,school
0.6626,39.22871163,school
0.6626,39.22887267,school
0.6628,39.24062864,school
0.6628,39.2412728,school
0.6629,39.24932484,school
0.663,39.25802104,school
0.6631,39.26204705,school
0.6632,39.27847321,school
0.6637,39.29039022,school
0.6638,39.30037474,school
0.6639,39.30552804,school
0.664,39.31792818,school
0.664,39.34643238,school
0.6642,39.3504584,school
0.6642,39.35593379,school
0.6642,39.36205333,school
0.6643,39.36946121,school
0.6644,39.38314967,school
0.6644,39.39168482,school
0.6646,39.39796541,school
0.6647,39.41133179,school
0.6647,39.42502025,school
0.6648,39.4275969,school
0.6648,39.44837115,school
0.6649,39.46141545,school
0.665,39.47832473,school
0.6652,39.49201319,school
0.6654,39.49861586,school
0.6654,39.51375368,school
0.6655,39.52067843,school
0.6656,39.52615382,school
0.6657,39.54660599,school
0.6662,39.55111513,school
0.6663,39.56206589,school
0.6664,39.5723725,school
0.6665,39.57494915,school
0.6665,39.58042454,school
0.6666,39.5949182,school
0.6667,39.60135983,school
0.6668,39.61730286,school
0.6668,39.62954195,school
0.6669,39.63984856,school
0.667,39.6546643,school
0.6672,39.66803068,school
0.6673,39.69589072,school
0.6674,39.70974023,school
0.6674,39.72648846,school
0.6674,39.73325217,school
0.6675,39.73373529,school
0.6676,39.7361509,school
0.6677,39.74903416,school
0.6678,39.75048352,school
0.6679,39.75499266,school
0.6679,39.75708619,school
0.6681,39.76240054,school
0.6683,39.76594343,school
0.6683,39.7725461,school
0.6687,39.8532275,school
0.6687,39.8540327,school
0.6687,39.85854184,school
0.6689,39.86111849,school
0.669,39.87464591,school
0.6691,39.87770569,school
0.6691,39.89010582,school
0.6691,39.9181269,school
0.6692,39.93245953,school
0.6693,39.94308821,school
0.6693,39.94453758,school
0.6694,39.96982097,school
0.6695,39.98785753,school
0.6695,39.9909173,school
0.6696,40.04341658,school
0.6696,40.0620973,school
0.6697,40.0637077,school
0.6698,40.07063246,school
0.6699,40.09945874,school
0.6699,40.11073159,school
0.6699,40.14293973,school
0.6701,40.14583847,school
0.6702,40.16757896,school
0.6704,40.17176602,school
0.6705,40.17466475,school
0.6706,40.18239471,school
0.6707,40.20075335,school
0.6707,40.21379765,school
0.6707,40.2250705,school
0.6708,40.23924208,school
0.671,40.26452547,school
0.671,40.27805289,school
0.6713,40.28079058,school
0.6714,40.29528424,school
0.6717,40.29641153,school
0.6718,40.30478565,school
0.6719,40.3160585,school
0.672,40.322017,school
0.672,40.32411053,school
0.6721,40.32491574,school
0.6721,40.34391854,school
0.6722,40.34939392,school
0.6723,40.35937845,school
0.6725,40.37193962,school
0.6725,40.37773709,school
0.6725,40.38691641,school
0.673,40.39561261,school
0.673,40.39770614,school
0.6732,40.40543609,school
0.6732,40.42186224,school
0.6733,40.42588826,school
0.6736,40.44150921,school
0.6736,40.46824197,school
0.6736,40.48128626,school
0.6737,40.49110975,school
0.6737,40.49143183,school
0.6738,40.50640862,school
0.6738,40.51413857,school
0.6738,40.5205802,school
0.6739,40.52718287,school
0.6739,40.53410762,school
0.6739,40.5490844,school
0.674,40.5577806,school
0.674,40.56148454,school
0.6741,40.56390015,school
0.6741,40.5838692,school
0.6742,40.59884598,school
0.6742,40.62364625,school
0.6744,40.63604639,school
0.6744,40.63942824,school
0.6744,40.64168281,school
0.6746,40.65408295,school
0.6747,40.66422851,school
0.6747,40.67147534,school
0.6752,40.67453512,school
0.6752,40.7025562,school
0.6754,40.71801611,school
0.6756,40.72381357,school
0.6756,40.72864479,school
0.6758,40.84556035,school
0.6758,40.8489422,school
0.6759,40.85441759,school
0.6761,40.86134234,school
0.6762,40.86359691,school
0.6763,40.88404908,school
0.6764,40.88839718,school
0.6765,40.90417917,school
0.6765,40.90659478,school
0.6768,40.92946256,school
0.677,40.93220025,school
0.6771,40.9442783,school
0.6771,40.95522907,school
0.6772,40.9652136,school
0.6775,40.97519812,school
0.6776,40.98244495,school
0.6776,40.99838798,school
0.6776,41.01046604,school
0.6777,41.02302721,school
0.6778,41.02334929,school
0.6778,41.0344611,school
0.6778,41.04074169,school
0.6779,41.04557291,school
0.678,41.06908485,school
0.678,41.0942072,school
0.678,41.10386965,school
0.6781,41.10548005,school
0.6783,41.11304897,school
0.6783,41.11723603,school
0.6783,41.12625431,school
0.6783,41.13704403,school
0.6783,41.15218186,school
0.6784,41.16409887,school
0.6785,41.17263403,school
0.6787,41.1792367,school
0.6787,41.19453557,school
0.6789,41.19469661,school
0.6789,41.20403697,school
0.6789,41.2259385,school
0.6789,41.24011009,school
0.6791,41.25073877,school
0.6791,41.25251022,school
0.6792,41.25685832,school
0.6794,41.27086886,school
0.6795,41.27618321,school
0.6796,41.28343004,school
0.6797,41.28954959,school
0.6799,41.31821483,school
0.68,41.32465646,school
0.6804,41.33576827,school
0.6804,41.33657347,school
0.6805,41.33850596,school
0.6805,41.34897361,school
0.6808,41.35348275,school
0.6808,41.36217895,school
0.6808,41.37457908,school
0.6813,41.37586741,school
0.6814,41.44141097,school
0.6816,41.46266835,school
0.6816,41.46621124,school
0.6816,41.46653332,school
0.6818,41.4703983,school
0.6819,41.48038283,school
0.682,41.49423233,school
0.6822,41.50341165,school
0.6823,41.51226889,school
0.6824,41.52450798,school
0.6825,41.53094961,school
0.6826,41.55236802,school
0.6829,41.56154734,school
0.683,41.58522033,school
0.683,41.58779698,school
0.6832,41.59971399,school
0.6834,41.60003607,school
0.6834,41.60873227,school
0.6835,41.62177657,school
0.6837,41.62612467,school
0.6839,41.6369144,school
0.684,41.63788064,school
0.684,41.64561059,school
0.6841,41.65060286,school
0.6842,41.66251987,school
0.6845,41.6879643,school
0.6848,41.69505009,school
0.6848,41.70503462,school
0.6849,41.70600086,school
0.6849,41.70954376,school
0.6851,41.71727371,school
0.6851,41.71759579,school
0.6852,41.73176737,school
0.6853,41.73675964,school
0.6854,41.73724276,school
0.6855,41.73837004,school
0.6859,41.74932081,school
0.686,41.7512533,school
0.686,41.75914429,school
0.6861,41.76268719,school
0.6861,41.76542488,school
0.6861,41.78941995,school
0.6867,41.7928018,school
0.6868,41.79425117,school
0.6869,41.79682782,school
0.687,41.84159714,school
0.687,41.84497899,school
0.687,41.86301555,school
0.6872,41.86784677,school
0.6874,41.88588333,school
0.6875,41.90069908,school
0.6879,41.90794591,school
0.6879,41.9098784,school
0.6879,41.91374338,school
0.688,41.92710975,school
0.6882,41.93194098,school
0.6882,41.93967093,school
0.6882,41.94691776,school
0.6883,41.96044518,school
0.6884,41.96157247,school
0.6885,41.97365052,school
0.6886,41.983474,school
0.6887,41.98460129,school
0.6888,41.99152604,school
0.6889,42.0016716,school
0.6889,42.00183264,school
0.689,42.01133405,school
0.689,42.0234121,school
0.6891,42.03243038,school
0.6893,42.03516807,school
0.6895,42.04386427,school
0.6895,42.04805133,school
0.6896,42.07059703,school
0.6897,42.07430096,school
0.6898,42.0788101,school
0.6898,42.08766734,school
0.6899,42.09571938,school
0.6902,42.10328829,school
0.6903,42.11295073,school
0.6904,42.12454566,school
0.6905,42.14081078,school
0.6907,42.15240571,school
0.6907,42.15723693,school
0.691,42.1594915,school
0.691,42.16850978,school
0.6913,42.18847883,school
0.6915,42.19475941,school
0.6919,42.19701398,school
0.692,42.20248937,school
0.6921,42.23405335,school
0.6922,42.24709764,school
0.6923,42.25531072,school
0.6925,42.27560185,school
0.6925,42.28123827,school
0.6925,42.28639158,school
0.6931,42.29782547,school
0.6932,42.30491126,school
0.6934,42.3102256,school
0.6936,42.31602307,school
0.694,42.31698931,school
0.6941,42.327618,school
0.6941,42.33373755,school
0.6943,42.33856877,school
0.6943,42.3450104,school
0.6944,42.35435076,school
0.6945,42.35708845,school
0.6945,42.3588599,school
0.6946,42.3727094,school
0.695,42.37287044,school
0.695,42.37641333,school
0.6952,42.37689646,school
0.6952,42.3814056,school
0.6957,42.39139012,school
0.696,42.39976424,school
0.696,42.41957224,school
0.6961,42.43712568,school
0.6961,42.44082962,school
0.6964,42.4411517,school
0.6967,42.44517772,school
0.6967,42.446305,school
0.6969,42.46079867,school
0.6969,42.47078319,school
0.6971,42.47480921,school
0.6973,42.48447165,school
0.6973,42.49687178,school
0.6974,42.51056024,school
0.6975,42.5242487,school
0.6976,42.55677893,school
0.6983,42.57175571,school
0.6985,42.58431689,school
0.6985,42.65130982,school
0.6985,42.66113331,school
0.6987,42.66757494,school
0.6988,42.67160095,school
0.6992,42.69140896,school
0.6993,42.69189208,school
0.6994,42.6967233,school
0.6996,42.7228119,school
0.6997,42.72716,school
0.7,42.73376267,school
0.7001,42.73488995,school
0.7001,42.73875493,school
0.7003,42.74648488,school
0.7003,42.78014239,school
0.7003,42.78384633,school
0.7004,42.79189836,school
0.7005,42.81541031,school
0.7006,42.8319975,school
0.7007,42.85164447,school
0.7007,42.85647569,school
0.7009,42.86662125,school
0.7009,42.8683927,school
0.7011,42.87515641,school
0.7012,42.87612266,school
0.7014,42.88240324,school
0.7015,42.89673587,school
0.7016,42.90253333,school
0.7017,42.9083308,school
0.7018,42.91589971,school
0.702,42.92056989,school
0.7021,42.92604527,school
0.7026,42.93023233,school
0.7027,42.93925061,school
0.7028,42.94730265,school
0.703,42.95664301,school
0.7031,42.96550025,school
0.7033,42.97065355,school
0.7033,42.98160432,school
0.7033,42.99996296,school
0.7036,43.00189545,school
0.7037,43.01622807,school
0.7038,43.01767744,school
0.704,43.03088278,school
0.704,43.03345943,school
0.7041,43.03796857,school
0.7041,43.0547168,school
0.7042,43.06148051,school
0.7044,43.06711694,school
0.7047,43.07694042,school
0.7049,43.08209372,school
0.705,43.09014576,school
0.705,43.09497698,school
0.7052,43.10174069,school
0.7053,43.10544463,school
0.7053,43.11623435,school
0.7053,43.11752268,school
0.7054,43.13475403,school
0.7054,43.13829693,school
0.7056,43.15182435,school
0.7056,43.1769467,school
0.7057,43.18548186,school
0.7057,43.20078073,school
0.7058,43.20722235,school
0.7058,43.21913937,school
0.7059,43.22912389,school
0.7059,43.24635525,school
0.7061,43.26197619,school
0.7061,43.2801738,school
0.7063,43.28210628,school
0.7063,43.30561823,school
0.7063,43.31576379,school
0.7065,43.32381583,school
0.7066,43.32590936,school
0.7067,43.34652257,school
0.7067,43.35135379,school
0.707,43.35908374,school
0.707,43.37824759,school
0.7071,43.38517234,school
0.7071,43.40159849,school
0.7071,43.4083622,school
0.7072,43.42945853,school
0.7072,43.44185867,school
0.7074,43.45506401,school
0.7076,43.47052391,school
0.7076,43.47213432,school
0.7077,43.47487201,school
0.7077,43.47583826,school
0.7078,43.47841491,school
0.7079,43.49049296,school
0.7079,43.49435794,school
0.7079,43.49806188,school
0.708,43.50031644,school
0.7081,43.50820744,school
0.7082,43.51851405,school
0.7084,43.52076862,school
0.7086,43.5313973,school
0.7087,43.54492472,school
0.7087,43.54540784,school
0.7089,43.54862866,school
0.7089,43.54927282,school
0.709,43.56634314,school
0.7091,43.56730938,school
0.7093,43.57552246,school
0.7094,43.58502386,school
0.7095,43.59855128,school
0.7096,43.6077306,school
0.7097,43.61835929,school
0.7098,43.62802173,school
0.71,43.63720105,school
0.7101,43.644931,school
0.7101,43.67424041,school
0.7102,43.67568978,school
0.7103,43.68035996,school
0.7103,43.68293661,school
0.7104,43.68680159,school
0.7104,43.69259905,school
0.7106,43.70049005,school
0.7106,43.71047457,school
0.7107,43.71900973,school
0.7107,43.73044362,school
0.7108,43.73704629,school
0.7108,43.74300479,school
0.711,43.75234516,school
0.7111,43.76184656,school
0.7111,43.77263628,school
0.7113,43.7845533,school
0.7113,43.80468339,school
0.7113,43.81048085,school
0.7114,43.82030433,school
0.7115,43.83624736,school
0.7117,43.84059546,school
0.7117,43.84639293,school
0.7118,43.85009687,school
0.7118,43.85508913,school
0.7119,43.86185284,school
0.712,43.86620094,school
0.7122,43.87151528,school
0.7123,43.91258066,school
0.7124,43.92385351,school
0.7124,43.93689781,school
0.7126,43.94591609,school
0.7126,43.95525645,school
0.7128,43.95976559,school
0.7129,43.96282536,school
0.713,43.97796319,school
0.7134,43.98279441,school
0.7136,43.99841536,school
0.7136,44.01307006,school
0.7136,44.02772477,school
0.7137,44.03899762,school
0.714,44.06025499,school
0.7143,44.08811503,school
0.7146,44.09503979,school
0.7148,44.115653,school
0.7151,44.13787661,school
0.7152,44.14882738,school
0.7153,44.14914946,school
0.7154,44.14995467,school
0.7156,44.15075987,school
0.7158,44.16219376,school
0.7158,44.17121204,school
0.7159,44.17491598,school
0.716,44.18023032,school
0.7162,44.21002285,school
0.7163,44.21598136,school
0.7164,44.22290611,school
0.7165,44.24915574,school
0.7165,44.25414801,school
0.7166,44.2568857,school
0.7168,44.33112547,school
0.717,44.33547356,school
0.7172,44.34110999,school
0.7173,44.34143207,school
0.7173,44.3435256,school
0.7176,44.35157764,school
0.7177,44.35238284,school
0.718,44.35544261,school
0.7182,44.36639338,school
0.7183,44.43644609,school
0.7184,44.44997351,school
0.7184,44.45464369,school
0.7185,44.46269572,school
0.719,44.46945943,school
0.7193,44.4847583,school
0.7196,44.49619219,school
0.7196,44.49957405,school
0.7197,44.50891441,school
0.7198,44.51438979,school
0.7198,44.52534056,school
0.7199,44.54321608,school
0.7201,44.55464997,school
0.7202,44.55722662,school
0.7203,44.56205784,school
0.7203,44.57800087,school
0.7205,44.58653603,school
0.7206,44.5931387,school
0.721,44.62631309,school
0.7211,44.64306132,school
0.7212,44.64950295,school
0.7215,44.67301489,school
0.7216,44.6746253,school
0.7216,44.68879688,school
0.7217,44.69298394,school
0.7218,44.70361263,school
0.7219,44.70457887,school
0.7219,44.71794525,school
0.7222,44.73147267,school
0.7226,44.76690163,school
0.7226,44.77897968,school
0.7228,44.78719275,school
0.7228,44.80184746,school
0.7231,44.81006054,school
0.7231,44.83598809,school
0.7232,44.83808162,school
0.7235,44.86046628,school
0.7235,44.8644923,school
0.7235,44.89702252,school
0.7236,44.89750564,school
0.7237,44.92085654,school
0.724,44.92584881,school
0.7241,44.93196835,school
0.7243,44.93760478,school
0.7243,44.95741278,school
0.7244,45.00121586,school
0.7247,45.0065302,school
0.7249,45.00862373,school
0.7255,45.01619264,school
0.7258,45.02199011,school
0.7259,45.02343948,school
0.7259,45.04759558,school
0.7259,45.05902947,school
0.7259,45.069014,school
0.726,45.07207377,school
0.726,45.10782481,school
0.7261,45.11040146,school
0.7262,45.11829245,school
0.7264,45.12972634,school
0.7265,45.13777838,school
0.7266,45.15533182,school
0.7267,45.17256317,school
0.7267,45.17787752,school
0.7268,45.18077625,school
0.7268,45.19977905,school
0.7269,45.20718692,school
0.7269,45.22200267,school
0.727,45.23053783,school
0.7271,45.23569113,school
0.7271,45.23601321,school
0.7271,45.24213276,school
0.7272,45.24551461,school
0.7272,45.25340561,school
0.7272,45.25984724,school
0.7274,45.26950968,school
0.7274,45.27063696,school
0.7274,45.27579027,school
0.7275,45.28593583,school
0.7275,45.30719321,school
0.7276,45.31105818,school
0.7276,45.31347379,school
0.7278,45.32313624,school
0.7281,45.33505325,school
0.7282,45.34310528,school
0.7282,45.35115732,school
0.7283,45.35808207,school
0.7283,45.36774451,school
0.7284,45.37595759,school
0.7286,45.38400962,school
0.7287,45.39367207,school
0.7288,45.40397867,school
0.7289,45.40510596,school
0.7291,45.41492944,school
0.7291,45.4337712,school
0.7292,45.44439989,school
0.7292,45.44923111,school
0.7293,45.45599482,school
0.7298,45.46436894,school
0.7299,45.47097161,school
0.73,45.47902364,school
0.73,45.48208342,school
0.73,45.5006031,school
0.73,45.5057564,school
0.7301,45.52717481,school
0.7303,45.53828662,school
0.7303,45.55181404,school
0.7305,45.55326341,school
0.7305,45.57210517,school
0.7307,45.58015721,school
0.7308,45.58788716,school
0.7318,45.60012626,school
0.7318,45.60254187,school
0.7318,45.61896802,school
0.7319,45.62315508,school
0.732,45.62605381,school
0.7321,45.63780978,school
0.7322,45.64344621,school
0.7326,45.64892159,school
0.7327,45.65182032,school
0.7328,45.67066209,school
0.7328,45.67887516,school
0.733,45.68322326,school
0.7331,45.69465715,school
0.7333,45.71221059,school
0.7334,45.72316136,school
0.7334,45.72622113,school
0.7335,45.73217964,school
0.7336,45.7407148,school
0.7336,45.74313041,school
0.7337,45.77485543,school
0.7337,45.78322954,school
0.7337,45.7961128,school
0.7339,45.79675696,school
0.7341,45.8064194,school
0.7341,45.81398832,school
0.7342,45.8178533,school
0.7344,45.82510013,school
0.7346,45.83073655,school
0.7348,45.83798338,school
0.7348,45.87389546,school
0.7349,45.89289827,school
0.735,45.90078926,school
0.7351,45.9061036,school
0.7355,45.91415564,school
0.7355,45.92156351,school
0.7355,45.92494537,school
0.7356,45.93235324,school
0.7356,45.94539754,school
0.7356,45.94797419,school
0.7356,45.95779767,school
0.7359,45.96198473,school
0.7359,45.96697699,school
0.736,45.9772836,school
0.7361,45.98227586,school
0.7362,45.99757473,school
0.7364,46.00562676,school
0.7365,46.01400088,school
0.7367,46.014484,school
0.7367,46.02414644,school
0.7369,46.02527373,school
0.7369,46.02704518,school
0.7369,46.04894671,school
0.7369,46.05361689,school
0.7369,46.05780395,school
0.7374,46.06054164,school
0.7376,46.06955992,school
0.7378,46.08453671,school
0.7378,46.09355499,school
0.7379,46.10370055,school
0.7379,46.10869282,school
0.738,46.11271883,school
0.7381,46.12689042,school
0.7381,46.13478141,school
0.7383,46.13768014,school
0.7384,46.15281797,school
0.7385,46.16634539,school
0.7386,46.21449656,school
0.7387,46.22737982,school
0.7388,46.22882919,school
0.7388,46.24364493,school
0.7391,46.25829964,school
0.7391,46.27408163,school
0.7392,46.28052325,school
0.7394,46.29485588,school
0.7395,46.3056456,school
0.7397,46.30902746,school
0.7399,46.32255488,school
0.74,46.33205628,school
0.7401,46.34300705,school
0.7401,46.37199438,school
0.7404,46.38085162,school
0.7404,46.38165682,school
0.7404,46.38970885,school
0.7404,46.3914803,school
0.7408,46.39824401,school
0.741,46.40871166,school
0.741,46.41644161,school
0.7411,46.42916383,school
0.7412,46.4721617,school
0.7413,46.47264482,school
0.7414,46.48037477,school
0.7414,46.51081147,school
0.7415,46.51177771,school
0.7416,46.5232116,school
0.7417,46.53834943,school
0.7418,46.58698372,school
0.7419,46.60856318,school
0.7422,46.61162295,school
0.7422,46.6125892,school
0.7423,46.62869327,school
0.7425,46.63014263,school
0.7426,46.64077132,school
0.7426,46.64383109,school
0.7427,46.64592462,school
0.7427,46.68876145,school
0.7428,46.69278747,school
0.7428,46.70647593,school
0.7429,46.71034091,school
0.743,46.7138838,school
0.743,46.71420588,school
0.7432,46.71871502,school
0.7432,46.73014891,school
0.7433,46.76155185,school
0.7434,46.77556239,school
0.7436,46.78764045,school
0.7438,46.79037814,school
0.7439,46.80277827,school
0.7445,46.8076095,school
0.7446,46.8171109,school
0.7446,46.81727194,school
0.7447,46.82435773,school
0.7448,46.83224872,school
0.7449,46.84287741,school
0.745,46.84674239,school
0.7452,46.86461791,school
0.7453,46.86832184,school
0.7453,47.41086799,school
0.7456,47.41843691,school
0.7458,47.42246292,school
0.7462,47.43293057,school
0.7462,47.44436446,school
0.7463,47.44581383,school
0.7465,47.45096713,school
0.7466,47.46127374,school
0.7466,47.46739328,school
0.7466,47.47882717,school
0.7467,47.48188695,school
0.7467,47.49058314,school
0.7467,47.50990803,school
0.7468,47.51409509,school
0.747,47.53776807,school
0.747,47.54050576,school
0.7472,47.55113445,school
0.7472,47.55516047,school
0.7473,47.56095793,school
0.7473,47.58076594,school
0.7473,47.59558169,school
0.7474,47.60379476,school
0.7475,47.61667802,school
0.7476,47.63262105,school
0.7476,47.67255915,school
0.7478,47.69381652,school
0.7478,47.70686082,school
0.7479,47.71636222,school
0.7479,47.71732846,school
0.7481,47.74261185,school
0.7481,47.75146909,school
0.7482,47.76709004,school
0.7488,47.76998878,school
0.7489,47.82216597,school
0.7496,47.83343881,school
0.7496,47.84004148,school
0.7497,47.85372994,school
0.7501,47.9809521,school
0.7502,47.98272355,school
0.7503,47.99125871,school
0.7504,48.0026926,school
0.7506,48.02539934,school
0.7507,48.03538386,school
0.7507,48.04391902,school
0.7507,48.06485431,school
0.751,48.06630368,school
0.751,48.07371155,school
0.7511,48.07661029,school
0.7512,48.08611169,school
0.7515,48.08723897,school
0.7515,48.11155612,school
0.7519,48.11252236,school
0.752,48.11767567,school
0.752,48.12250689,school
0.7523,48.12782123,school
0.7524,48.13748367,school
0.7525,48.15036693,school
0.7525,48.15841897,school
0.7526,48.16856453,school
0.7526,48.18499068,school
0.7527,48.1933648,school
0.7529,48.19513625,school
0.753,48.19900123,school
0.7532,48.20689222,school
0.7537,48.22750543,school
0.7537,48.24119389,school
0.7541,48.27372411,school
0.7542,48.28048782,school
0.7542,48.28548009,school
0.7544,48.29288796,school
0.7547,48.30850891,school
