geoid10,hospital,library,school,supermarket
245102708024005,1635.7,2065.5,393.2,1179.0
245102708024006,1820.2,2009.4,577.7,1363.5
245102708024007,2086.1,1976.1,687.9,1475.4
245102708024011,1900.0,1926.9,657.5,1443.4
245102708024012,1692.4,1860.5,685.1,850.0
245102708024013,1650.6,1968.9,574.6,1225.1
245102708024014,1606.5,2006.2,574.0,1181.0
245102708024015,1490.9,2131.6,458.4,1065.4
245102708024016,991.3,1585.4,978.5,565.8
245102708024017,1206.5,2017.4,743.3,781.0
245102708024018,1575.9,2031.5,775.0,679.1
245102708024020,1404.7,2221.8,475.0,979.2
245102708024021,1560.4,2089.5,527.9,1134.9
245102708024022,1548.9,2011.9,678.4,1123.4
245102708024023,1490.1,2092.8,581.8,1064.5
245102708024024,1426.1,2126.9,625.2,1000.6
245102708025000,1734.6,2325.7,336.3,1221.2
245102708025002,1585.1,2472.1,186.8,1071.7
245102708025003,1675.6,2296.2,277.3,1162.2
245102708025004,1504.2,2285.6,261.7,1154.4
245102708025005,1435.5,2265.7,193.0,1134.6
245102708025006,1343.1,2427.7,100.6,1166.8
245102708025007,1375.1,2636.7,651.3,1026.7
245102708025008,1356.8,2618.4,633.0,1008.4
245102708025009,1289.4,2644.7,659.3,863.9
245102708025010,1146.7,2528.6,353.1,1000.6
245102708025013,1097.8,2479.7,304.2,976.5
245102708025014,1189.0,2570.9,395.4,956.1
245102708025015,1012.4,2082.1,478.5,845.7
245102708025016,1096.4,2015.0,740.8,778.6
245102708025017,1042.0,1852.8,711.1,616.5
245102708025018,1186.1,1997.0,979.6,760.6
245102708025019,1086.5,1897.4,880.1,661.0
245102708025021,1068.2,1879.0,561.9,642.7
245102708025022,941.3,2130.2,384.0,850.5
245102708025023,1221.1,2536.1,427.5,926.1
245102708031009,3044.6,3753.4,2929.9,3843.0
245102708031011,1389.5,2679.7,840.8,1772.7
245102708031012,1350.6,2434.7,1211.4,2143.4
245102708031013,1354.2,2787.4,716.5,1648.4
245102708031014,1351.3,2435.4,1085.1,2017.1
245102708031015,1305.0,2389.1,1295.3,2103.4
245102708031016,1257.3,2690.5,837.1,1769.1
245102708031018,1314.7,2747.9,612.8,1544.7
245102708031019,1373.0,2720.3,403.9,1335.9
245102708031020,1345.5,2692.8,467.0,1399.0
245102708031021,1324.5,2671.8,554.9,1486.9
245102708031022,1163.5,2510.8,572.3,1504.2
245102708031023,1199.3,2546.6,608.1,1540.0
245102708031024,1185.8,2533.1,594.6,1526.6
245102708031025,1138.1,2650.1,889.2,1821.1
245102708031026,1189.1,2769.5,750.4,1682.3
245102708031030,1800.3,1984.0,1614.1,2598.7
245102708031032,1503.8,2212.6,1389.1,2302.2
245102708031033,1259.2,2416.2,950.8,1882.8
245102708031034,1187.9,2469.2,891.5,1823.4
245102708031035,1064.1,2646.2,938.7,1862.5
245102708031036,989.2,2336.5,979.5,1787.6
245102708031037,1043.7,2391.0,919.0,1842.1
245102708031038,993.5,2495.5,983.8,1791.9
245102708031039,1064.7,2386.0,1054.9,1863.0
245102708031040,836.1,2038.0,826.4,1634.5
245102708031041,1102.9,2685.2,901.7,1833.7
245102708031042,1529.6,2613.9,1074.8,2006.7
245102708031043,1114.7,1924.0,807.3,1748.5
245102708031044,1554.7,2330.9,1247.2,2303.9
245102708031045,1645.9,2311.0,1338.4,2395.1
245102708031047,1310.3,2178.7,1300.6,2108.7
245102708031048,1241.1,2050.4,933.7,1990.4
245102708031049,1505.4,2589.7,1046.2,1978.2
245102708032000,2060.9,3080.9,1328.0,663.5
245102708032003,1771.4,3153.3,1215.4,913.0
245102708032006,1386.8,2768.8,830.9,409.8
245102708032007,1607.1,2989.1,0.0,904.4
245102708032009,1298.7,2680.7,742.8,701.6
245102708032010,1166.3,2548.2,733.6,670.0
245102708032011,1283.7,2665.7,795.3,703.7
245102708032012,1211.3,2593.3,744.6,785.3
245102708032013,1518.2,2900.2,877.0,815.5
245102708033000,1329.9,2711.9,778.9,788.5
245102708033001,995.5,2377.4,562.8,856.2
245102708033002,1006.4,2388.4,573.8,845.2
245102708033003,956.7,2338.7,677.7,1033.1
245102708033004,935.0,2317.0,502.3,857.7
245102708033005,820.7,2202.7,613.2,1041.4
245102708033006,844.1,2226.0,636.5,1064.7
245102708033007,923.4,2305.4,715.8,1144.1
245102708033008,882.3,2264.2,674.7,1102.9
245102708033009,799.6,2414.8,759.4,1118.0
245102708033010,833.9,2449.1,711.3,1049.0
245102708033011,901.1,2516.3,741.7,1038.5
245102708033012,789.7,2548.7,734.1,912.0
245102708033013,1136.7,2518.6,704.0,1059.4
245102708033014,878.8,2494.0,719.0,816.9
245102708033015,986.9,2602.1,620.3,727.8
245102708033016,1059.5,2674.8,455.7,892.4
245102708033017,1016.3,2631.5,586.9,942.1
245102708033018,944.6,2524.3,674.4,1082.0
245102708033019,767.9,2383.1,704.9,1430.0
245102708033020,1101.8,2483.8,812.5,1322.4
245102708033021,720.0,2335.3,862.5,1374.1
245102708033022,738.2,2120.1,761.7,1189.9
245102708033023,773.0,2155.0,726.8,1155.1
245102708033024,678.2,2060.1,813.3,1241.6
245102708033025,660.3,2042.2,839.6,1225.4
245102708033026,633.5,2015.5,987.4,1198.7
245102708033027,756.8,2138.8,868.9,1297.2
245102708033028,520.4,2135.6,970.6,1318.8
245102708033029,400.8,1939.0,1306.7,1528.0
245102708033031,640.3,2255.5,965.7,1438.7
245102708033032,97.1,1782.3,1150.1,1371.4
245102708033033,472.1,2087.3,1045.0,1270.5
245102708033034,721.4,2239.5,824.9,1519.7
245102708033035,755.9,2371.1,714.8,1554.2
245102708041000,2543.8,2188.9,1332.5,1763.5
245102708041001,2932.9,2292.8,1721.6,1484.9
245102708041002,3004.9,2502.6,1793.5,1694.7
245102708041003,3230.3,1788.8,1689.3,980.9
245102708041004,3100.6,1851.0,1751.5,1776.3
245102708041005,2684.7,1884.6,1286.5,1401.2
245102708041006,2682.4,1882.3,1284.1,1398.8
245102708041007,2777.5,2083.9,1566.1,1997.2
245102708041008,2784.7,2300.7,1573.3,1492.7
245102708041009,2612.7,1812.7,1214.5,1329.2
245102708042000,2433.9,1633.8,1035.7,1150.4
245102708042001,2554.1,1754.0,1155.9,1270.6
245102708042002,2754.5,1462.7,1356.2,1441.9
245102708042003,2873.8,1343.3,1243.8,1322.5
245102708042004,2991.2,1226.0,1126.4,1205.2
245102708042005,3019.4,1209.7,1110.1,1188.9
245102708042007,2934.9,1218.5,1119.0,1353.2
245102708042008,2709.7,1438.3,1311.5,1426.2
245102708042009,2501.3,1701.2,1103.0,1217.7
245102708042010,2817.6,1490.6,1391.1,1534.7
245102708042011,2815.0,1338.4,1238.8,1473.1
245102708042012,2367.9,1028.8,929.3,1408.9
245102708043000,2996.0,1533.6,1434.1,1553.9
245102708043001,2725.9,1925.8,1327.7,1442.4
245102708043002,3114.7,1865.0,1765.5,1790.4
245102708043003,3080.8,1432.5,1333.0,1452.8
245102708043004,2950.8,1141.1,1041.6,1120.3
245102708043007,2751.1,941.3,841.8,1023.8
245102708043008,2857.9,1048.1,948.6,1130.3
245102708043009,2707.6,897.9,798.4,1101.1
245102708044000,3180.4,1584.4,1484.9,776.5
245102708044001,3367.6,1557.9,1458.3,430.6
245102708044004,3188.5,1378.7,1279.2,743.9
245102708044005,3330.6,1520.9,1421.4,712.9
245102708044006,3341.1,1531.3,1431.8,1119.4
245102708044007,3236.6,1426.8,1327.3,1014.9
245102708044008,3248.9,1439.2,1339.7,1027.2
245102708044009,3173.1,1363.4,1263.9,951.4
245102708044010,2990.1,1180.4,1080.8,768.4
245102708051002,1447.5,1461.7,1393.5,558.0
245102708051003,1475.6,1489.7,1421.6,586.1
245102708051004,1934.9,1545.5,1440.8,1045.3
245102708051005,2754.5,1427.5,1328.0,1807.6
245102708051006,2121.4,1546.4,1441.7,1231.9
245102708051007,1992.1,1529.7,1425.0,1102.5
245102708051008,1950.5,1573.9,1469.1,1061.0
245102708051009,1851.7,1527.6,1295.5,962.2
245102708051010,1804.6,1360.3,1260.8,915.1
245102708051011,1445.1,1205.1,1137.0,555.6
245102708051012,1498.2,1615.6,1148.6,608.7
245102708051013,1586.8,1596.1,1363.9,697.2
245102708051014,1622.4,1634.1,1401.9,732.9
245102708051015,1655.5,1727.1,1622.4,766.0
245102708051016,1649.7,1712.4,1382.9,760.2
245102708051017,1709.8,1830.8,1297.7,820.3
245102708051018,1757.2,1433.1,1083.2,867.7
245102708051019,1760.4,1315.3,1204.1,870.8
245102708052000,1540.6,1357.9,1289.8,506.7
245102708052001,1411.7,1199.5,1131.4,522.2
245102708052002,1493.5,1206.6,1138.5,604.0
245102708052003,1656.1,1473.5,1405.4,555.2
245102708052004,1682.0,1354.1,1286.0,581.1
245102708052005,1667.2,1262.3,1338.7,777.6
245102708052006,1733.4,1566.7,1352.4,554.6
245102708052007,1722.7,1370.4,1446.7,543.9
245102708052009,1610.1,1690.0,1449.6,431.2
245102708052011,1207.7,1765.9,1186.9,382.8
245102708052013,1178.1,1638.8,1157.2,555.9
245102708052014,1143.9,1755.3,1123.0,381.9
245102708053000,1547.0,1050.1,982.0,657.5
245102708053001,1602.8,1012.9,944.8,713.3
245102708053002,1695.2,920.1,852.0,805.7
245102708053003,2230.1,912.8,698.5,1340.6
245102708053004,1710.4,1035.8,967.7,820.9
245102708053005,1671.1,1098.7,1030.6,781.5
245102708053006,1883.3,1364.1,1149.8,868.1
245102708053007,1690.9,1172.1,957.8,967.4
245102708053008,2447.3,447.2,232.9,1723.8
245102708054000,1880.5,735.4,667.3,991.0
245102708054001,2117.7,619.1,551.0,1228.2
245102708054002,2300.8,583.2,515.1,1411.3
245102708054003,2359.8,433.1,365.0,1470.3
245102708054004,2506.5,385.5,317.4,1617.0
245102708054006,2427.5,322.3,108.0,1704.0
245102708054007,2501.8,501.6,287.3,1778.3
245102708054008,2371.5,782.5,568.2,1482.0
245102708054009,2233.5,771.9,557.6,1344.0
245102708054010,2227.6,777.8,563.5,1338.1
245102708055000,2579.1,1239.9,1140.4,1620.0
245102708055001,2120.1,1472.6,1367.8,1230.6
245102708055002,2146.6,1375.1,1270.4,1257.1
245102708055007,2223.8,904.8,805.2,1334.3
245102708055008,2032.0,1136.5,1037.0,1142.4
245102708055009,2081.1,1584.2,1479.5,1191.6
245102708055010,2084.6,1207.3,1107.8,1195.1
245102708055011,2083.2,1205.8,1106.3,1193.7
245102708055012,2278.8,918.8,819.3,1389.3
245102708055015,2676.8,437.6,338.0,1604.2
245102708055016,2675.4,356.0,44.2,1602.7
245102708055017,2660.7,341.3,60.2,1588.0
245102708055019,2761.3,336.5,268.3,1952.6
245102708055023,1899.6,713.8,645.7,1010.0
245102709011001,597.0,1365.0,732.8,854.4
245102709011002,609.7,1267.4,635.2,867.1
245102709011003,688.4,1253.5,621.3,945.9
245102709011005,813.2,1424.6,792.4,717.5
245102709011009,1418.5,1120.1,835.5,922.6
245102709011010,1342.8,1098.6,759.8,1002.2
245102709011011,1365.0,1215.2,930.7,826.6
245102709011012,1355.4,1224.8,940.3,817.1
245102709011013,1429.3,1185.1,846.3,943.9
245102709011014,1390.8,1146.6,807.8,1254.4
245102709011015,1412.6,1028.2,829.6,1075.8
245102709011016,1152.9,908.7,569.9,1177.7
245102709011017,1161.0,700.5,578.0,1443.1
245102709011018,1207.6,836.3,624.6,1211.8
245102709011019,1450.5,989.9,867.5,1406.5
245102709012000,1398.9,603.8,747.3,1494.5
245102709012001,1281.7,741.2,698.7,1282.0
245102709012002,1496.3,918.1,913.3,1174.4
245102709012003,1662.5,867.4,1010.8,1218.8
245102709012004,1478.4,683.3,826.8,1322.0
245102709012005,1526.9,731.8,875.3,1319.3
245102709012006,1361.9,566.9,710.3,1441.1
245102709012009,1417.5,428.8,572.2,1845.0
245102709012010,1513.0,630.3,773.7,1430.4
245102709012011,1542.2,553.5,696.9,1425.3
245102709012012,1468.3,673.3,816.7,1332.1
245102709012014,1704.5,344.8,488.2,2358.8
245102709012015,1583.9,511.8,655.3,1466.2
245102709012016,1722.6,547.3,826.0,1295.5
245102709012017,1626.1,466.1,609.5,1512.0
245102709012018,1666.0,506.0,649.4,1559.4
245102709012021,1861.7,458.3,778.0,1434.6
245102709012023,1716.3,180.2,500.0,2049.8
245102709013000,1143.8,1606.0,1123.0,637.3
245102709013001,1205.6,1651.2,1184.8,682.5
245102709013002,1274.8,1635.7,1254.0,771.3
245102709013003,1354.7,1201.8,1120.1,867.8
245102709013004,1399.1,1151.2,1069.5,915.8
245102709013005,1440.3,1116.1,1096.0,955.2
245102709013006,1453.5,1129.4,1109.3,941.9
245102709013007,1499.7,1092.3,1072.3,979.0
245102709013008,1650.5,1002.7,1067.5,1115.3
245102709013009,1686.3,950.2,1103.3,1170.7
245102709013010,2161.1,1066.0,914.0,1437.6
245102709013011,2101.4,1006.3,854.3,1377.9
245102709013012,1892.1,624.2,903.0,1292.2
245102709013013,1741.7,647.1,925.9,1228.7
245102709013014,1684.1,585.7,871.0,1257.0
245102709013015,1988.1,452.1,771.8,1428.4
245102709013016,2037.7,501.6,821.4,1458.9
245102709013017,1962.5,426.4,746.2,1873.9
245102709021004,1572.2,2051.5,1264.8,2321.4
245102709021005,1505.3,2097.3,1197.8,2199.2
245102709021006,1254.0,2105.6,870.2,2003.2
245102709021007,1631.2,2042.5,1083.9,2380.4
245102709021008,1311.7,1984.5,778.7,2060.9
245102709021009,1239.8,1932.8,721.6,2095.4
245102709021010,1622.4,1836.7,1013.2,2478.0
245102709021011,1468.0,1986.7,1160.5,2217.2
245102709021012,1578.9,1790.5,967.0,2328.1
245102709021013,1326.4,1825.9,722.6,2182.0
245102709021016,1514.1,1328.8,702.8,2471.4
245102709021018,1457.9,1298.3,678.5,1885.5
245102709021019,1479.8,1565.3,624.4,2393.1
245102709021020,1438.2,1507.1,582.9,2351.5
245102709021021,1406.6,1573.5,551.3,2319.9
245102709021022,1428.9,1616.2,572.2,2289.6
245102709021023,1394.0,1684.6,537.3,2254.7
245102709021024,1362.1,1725.5,592.4,2224.3
245102709021025,1533.3,1635.6,720.2,2395.5
245102709021026,1563.2,1549.4,707.9,2439.1
245102709021028,1952.9,1463.4,975.1,1809.2
245102709021031,1855.8,1732.9,1113.2,1906.3
245102709021034,1505.1,1399.8,649.8,2418.4
245102709022000,1158.7,1248.7,455.2,1586.2
245102709022003,1241.1,794.9,658.1,1668.7
245102709022004,1082.5,668.5,499.5,1510.1
245102709022005,1480.2,1174.0,554.2,1907.8
245102709022006,1376.6,736.7,705.7,1804.2
245102709022007,1347.7,993.4,686.8,1775.2
245102709022008,1185.8,771.8,602.8,1613.4
245102709022009,1295.6,740.6,712.6,1723.2
245102709022010,1536.5,1111.6,491.9,1964.1
245102709022011,1434.7,694.7,665.7,1862.2
245102709022012,1569.8,629.8,773.3,1997.3
245102709022013,1828.5,1041.8,422.0,2256.0
245102709022016,1610.4,670.4,813.9,2038.0
245102709022017,1637.2,697.2,218.3,2064.7
245102709023000,891.4,1700.7,584.0,1318.9
245102709023004,578.0,1387.3,579.8,1005.6
245102709023005,671.4,1480.7,331.8,1099.0
245102709023006,504.1,1313.4,733.6,931.7
245102709023007,666.3,1475.6,326.7,1093.9
245102709023008,714.6,1523.9,374.9,1142.1
245102709023010,958.3,1775.9,475.1,1394.2
245102709023012,1139.3,1804.5,671.3,1888.5
245102709023013,587.5,1192.5,355.6,1015.0
245102709023014,703.3,1512.5,446.2,1130.8
245102709023015,1015.9,1696.6,436.1,1443.4
245102709023016,1044.6,1649.6,389.2,1486.5
245102709023017,831.0,1436.0,401.2,1258.5
245102709023018,930.9,1323.6,311.3,1358.4
245102709023019,812.4,1205.1,122.5,1239.9
245102709023022,1169.1,1563.2,313.8,1596.6
245102709023023,1136.0,1528.8,279.3,1562.2
245102709023024,1093.8,1588.9,339.5,1521.3
245102709023025,1327.7,1394.4,509.5,1755.3
245102709023026,1329.8,1435.1,511.5,1757.3
245102709023027,1362.5,1478.3,453.5,1736.3
245102709023028,1209.8,1569.8,354.5,1637.4
245102709023029,1200.9,1578.7,345.6,1628.5
245102709023030,1505.4,1354.5,694.0,2462.7
245102709031001,2702.5,1410.0,921.7,1815.2
245102709031004,2879.7,1587.2,1098.9,1992.4
245102709031007,2324.9,1032.5,544.2,2175.1
245102709031009,1947.8,655.3,427.8,2375.4
245102709031010,1838.2,545.7,345.4,2265.8
245102709031011,2184.3,666.7,600.8,2502.3
245102709031012,2092.6,673.9,509.1,2520.2
245102709031013,1972.6,546.2,385.4,2400.1
245102709031014,2064.7,547.0,481.1,2412.5
245102709031015,2142.9,625.3,559.4,2316.7
245102709031016,2136.6,619.0,553.0,2403.5
245102709031017,1848.0,330.4,264.4,2275.6
245102709031022,3022.9,1730.4,1242.1,1592.8
245102709031023,3132.6,1840.2,1351.9,1702.6
245102709031024,2272.8,755.2,689.3,2418.3
245102709031025,2369.9,796.0,784.3,2098.2
245102709031026,2106.3,588.7,522.7,2276.6
245102709031027,2058.0,540.4,474.4,2485.6
245102709031028,1935.7,418.1,352.2,2363.3
245102709031032,2097.3,483.9,513.7,2362.8
245102709032000,2626.4,1108.8,1042.9,2773.3
245102709032001,2531.2,1013.6,947.7,2678.1
245102709032003,2199.3,663.2,480.0,1783.2
245102709032004,2346.7,829.1,763.2,2477.3
245102709032005,2269.0,733.0,532.8,1836.0
245102709032006,2376.4,858.8,792.8,2523.3
245102709032007,2153.7,636.0,570.1,2285.6
245102709032008,2034.0,516.4,450.5,2461.6
245102709032010,2379.9,862.3,796.3,2510.5
245102709032011,2500.4,982.8,916.8,2631.0
245102709032012,2561.6,1043.9,978.0,2708.4
245102709032013,2568.1,1050.5,984.6,2715.0
245102709032014,2442.8,925.1,859.2,2573.3
245102709032015,2740.3,1222.7,957.3,2541.2
245102709032016,2730.7,1213.1,1018.8,2602.7
245102709033000,1631.8,339.3,482.7,2059.3
245102709033006,1663.3,370.8,79.8,2090.9
245102709033007,1757.2,464.7,173.6,2184.8
245102709033008,1802.9,510.5,219.4,2230.5
245102709033009,1805.5,287.9,222.0,2233.1
245102709033010,1852.3,334.6,268.7,2279.8
245102709033011,1805.1,380.1,221.6,2232.7
245102709033012,1899.8,382.1,316.2,2327.3
245102709033013,1721.6,69.2,364.4,2152.2
245102709033015,1823.2,85.8,239.6,2274.2
245102709033016,1873.6,141.4,290.0,2215.6
245102709033017,1913.8,279.4,330.3,2226.2
245102709033018,1830.4,189.4,246.8,2262.6
245102710011000,2649.2,1400.2,570.8,2249.8
245102710011001,2728.6,1370.7,650.3,2220.2
245102710011002,2744.9,1693.1,666.6,2410.7
245102710011003,2699.4,1472.9,456.7,2322.4
245102710011004,2712.0,1567.5,469.3,2377.8
245102710011007,2769.5,1590.9,654.1,2435.3
245102710011008,2924.9,1619.1,682.2,2468.6
245102710011009,2591.8,1466.2,513.4,2257.6
245102710011010,2666.2,1378.8,587.8,2228.3
245102710011011,2485.4,1798.5,431.1,2151.2
245102710011013,2130.5,1616.6,436.4,1796.3
245102710011014,2378.9,1691.1,190.4,2044.6
245102710012000,2405.2,869.2,398.0,1718.7
245102710012001,2616.9,1080.9,330.1,2024.5
245102710012002,2609.6,1073.6,258.0,1923.1
245102710012003,2758.2,1350.3,679.9,2199.8
245102710012004,2420.1,1511.3,341.7,2085.8
245102710012005,2486.7,1321.7,178.4,2152.5
245102710012008,2563.0,1027.0,483.3,1876.5
245102710012009,2588.6,1468.2,562.8,2254.4
245102710012010,2474.2,938.2,205.1,1881.7
245102710013000,2754.3,1218.3,315.8,2161.9
245102710013001,2313.0,1314.5,171.3,1978.8
245102710013002,2154.0,1473.6,330.3,1819.8
245102710013003,2052.1,1538.1,539.8,1717.9
245102710013005,2267.7,1753.7,691.3,1933.5
245102710013006,2604.9,1484.4,586.8,2270.7
245102710013007,2400.4,1474.8,331.5,2066.2
245102710021000,1496.5,1526.6,1312.3,773.0
245102710021001,1609.0,1360.5,1146.2,885.5
245102710021002,1718.3,1257.2,1042.9,994.8
245102710021003,1806.6,1558.1,1115.7,1069.6
245102710021004,1806.7,1558.2,1115.6,1069.7
245102710021005,1546.8,1406.7,1238.9,823.3
245102710021006,1542.6,1572.8,1358.5,858.3
245102710021007,1737.5,1216.0,1063.9,1014.0
245102710021008,1839.9,1321.8,1169.8,1116.4
245102710021009,1976.6,1453.2,929.1,1253.1
245102710021010,1987.7,1550.0,1026.0,1264.2
245102710021011,2365.0,1407.5,857.1,1641.5
245102710021012,2454.8,1349.8,799.4,1731.3
245102710021013,2283.2,1000.9,583.3,1559.7
245102710021014,2263.7,942.3,606.5,1540.2
245102710021015,2101.6,937.1,764.9,1378.1
245102710021016,2264.1,942.8,606.1,1540.6
245102710021017,2427.4,1169.0,618.6,1703.9
245102710021018,2755.5,1219.4,669.1,1748.1
245102710021019,2658.4,1122.4,572.0,1971.9
245102710021020,2576.1,1040.0,489.6,1889.5
245102710021021,2480.3,944.3,526.7,1619.0
245102710021022,2333.0,1021.8,604.2,1609.5
245102710022000,2821.3,1285.3,734.9,2134.8
245102710022001,2951.4,1522.7,708.7,2007.8
245102710022002,2936.0,1507.3,693.2,2356.8
245102710022003,2832.2,1620.5,589.5,2224.3
245102710022006,2664.5,1520.0,421.8,2330.3
245102710022007,2846.0,1581.5,603.3,2431.0
245102710022008,2850.7,1586.1,608.0,2435.6
245102710022009,2926.4,1458.2,683.7,2307.7
245102710022010,2745.3,1209.3,658.9,2058.8
245102710022011,2692.3,1156.3,605.9,2005.8
245102710022012,2844.3,1415.6,601.6,2265.1
245102710023000,2359.6,1412.9,862.5,1636.1
245102710023001,2368.7,1479.8,1133.2,1645.2
245102710023002,3123.4,1349.9,1003.3,2399.9
245102710023003,2983.0,1209.5,862.9,2259.5
245102710023004,2613.9,1512.2,961.9,1890.4
245102710023005,2566.1,1461.2,910.8,1842.6
245102710023006,2927.0,1391.0,840.6,1918.7
245102710023007,3031.8,1603.1,789.0,2113.1
245102710023010,2853.2,1317.2,766.8,1809.6
245102710023011,3155.8,1619.8,1069.4,2171.2
245102710024000,2583.5,1168.6,954.3,1860.0
245102710024001,2646.0,872.5,658.2,1922.5
245102710024004,3126.8,1353.3,1006.7,2403.3
245102710024005,3182.3,1408.8,1062.1,2458.8
245102710024006,3196.5,1423.0,1076.3,2473.0
245102710024007,2365.5,1589.2,1111.2,1642.0
245102710024008,2328.1,1626.7,1148.6,1604.6
245102710025000,1823.9,1196.3,982.0,1100.4
245102710025001,1981.4,1353.8,1139.5,1257.9
245102710025002,2201.6,639.9,425.6,1478.1
245102710025004,2389.8,616.3,402.0,1666.3
245102710025005,2323.0,940.2,725.9,1599.5
245102710025006,2369.9,1048.5,834.2,1646.4
245102710025008,2303.2,920.4,706.1,1579.7
245102710025009,2662.2,1247.3,1033.1,1486.6
245102710025010,2085.5,1240.8,1026.5,1362.0
245102710025011,2059.8,1350.5,1136.2,1336.3
245102711011000,2736.6,963.2,748.9,2013.1
245102711011001,2755.0,981.5,767.3,2031.5
245102711011002,2887.8,1114.3,900.0,2164.3
245102711011003,2735.8,962.4,748.1,2012.3
245102711011006,2728.1,954.7,740.4,2004.6
245102711012001,2837.9,2133.0,1065.6,2313.4
245102711013000,2899.7,1126.2,911.9,2176.2
245102711013001,3033.2,1259.7,1045.4,2309.7
245102711013002,3119.0,1345.5,1131.2,2395.5
245102711013003,3126.0,1745.6,1399.0,2795.6
245102711013004,3303.8,1530.3,1183.7,2580.3
245102711013005,3055.1,1281.6,935.0,2331.6
245102711013006,2996.0,1222.5,875.9,2272.5
245102711013008,3113.9,1657.0,871.2,2707.0
245102711013009,3025.0,1568.1,782.3,2618.1
245102711013010,2763.5,1409.6,520.7,2429.3
245102711013011,2907.6,1450.7,664.8,2500.7
245102711013012,2985.4,1528.5,742.6,2578.5
245102711013013,3042.2,1585.3,799.5,2635.3
245102711013014,2976.2,1519.3,733.4,2569.2
245102711013015,2468.3,1911.2,526.4,2436.9
245102711013016,2443.1,2069.2,946.8,2411.6
245102711013018,2636.5,1530.1,393.8,2302.3
245102711021000,3302.3,1378.7,1441.0,1247.7
245102711021001,3531.0,1159.8,1222.0,1028.8
245102711021002,3153.6,1527.5,1589.7,1396.5
245102711021004,3287.5,1657.9,1720.2,1527.0
245102711021007,2495.6,2565.5,1573.7,2157.5
245102711021009,2343.7,2347.0,1309.7,2005.6
245102711021010,2800.3,2176.4,1662.6,1989.7
245102711021014,2301.6,2299.4,1698.1,1679.8
245102711021015,2337.1,2407.0,1432.8,2305.6
245102711021016,2303.8,2373.6,1409.4,2059.1
245102711021017,2342.2,2412.1,1729.7,2097.6
245102711021018,2275.6,2345.4,1371.2,2244.1
245102711021020,2428.1,2498.0,1742.0,1879.4
245102711021021,1993.4,2063.3,1785.1,1961.9
245102711021022,2381.1,2451.0,1459.2,2043.0
245102711021024,1955.0,2024.9,1524.3,1923.6
245102711021025,2320.3,2390.2,1378.8,2075.7
245102711021026,2241.5,2311.4,1337.2,2210.1
245102711022000,2681.4,1691.6,123.5,2347.2
245102711022001,2623.8,2054.1,196.4,2430.2
245102711022002,2502.6,1886.2,501.4,2471.2
245102711022003,2468.2,1911.4,526.5,2436.7
245102711022006,2624.0,2054.3,94.9,2430.4
245102711022008,2341.5,1968.1,525.2,2147.9
245102711022009,2484.7,1904.2,519.4,2453.2
245102711022010,2387.1,2154.9,712.0,2334.7
245102711022011,2277.5,2342.8,730.0,2167.2
245102711022013,2037.3,1758.2,584.6,1938.0
245102711022014,2083.2,1946.9,504.0,2051.7
245102711022015,2133.6,1997.3,554.4,2102.1
245102711022016,1984.7,1705.6,664.2,1885.4
245102711022017,2229.2,1996.9,554.1,2176.7
245102711022019,2194.3,2264.2,1290.0,2162.9
245102711022020,2107.1,2177.0,1414.4,2075.7
245102711022021,1733.0,1802.9,1302.3,1701.5
245102711022022,1903.1,1973.0,1210.3,1871.6
245102711022024,1901.9,1971.8,1471.2,1870.4
245102711022025,1717.2,1787.1,1286.5,1685.7
245102712001000,3285.0,1475.2,1375.7,348.0
245102712001001,3263.0,1453.2,1353.7,645.3
245102712001002,3530.7,1721.0,1621.5,913.0
245102712001003,3667.5,1680.6,1758.3,1049.8
245102712001004,3846.1,1563.8,1820.7,1166.6
245102712001005,3773.6,1567.0,1823.8,1155.9
245102712001006,3776.7,1494.4,1751.3,1228.4
245102712001007,3431.1,1493.6,1521.8,1111.2
245102712001008,3314.4,1562.5,1405.1,1223.5
245102712001009,3186.6,1376.9,1277.4,568.9
245102712001010,3060.3,1250.6,1151.0,731.8
245102712001011,2916.6,1106.9,1007.4,1086.1
245102712001012,3177.8,1377.9,1268.5,1347.2
245102712001013,3094.5,1294.6,1185.2,1263.9
245102712002000,2741.2,931.5,831.9,1049.0
245102712002001,3051.3,1241.6,1142.0,1220.8
245102712002002,3035.3,1225.6,1126.1,1204.8
245102712002003,3423.4,1141.2,1398.0,1631.7
245102712002004,3442.6,1160.4,1417.2,1612.5
245102712002005,3141.6,857.1,1113.9,1741.7
245102712002006,2668.5,858.8,759.3,1062.1
245102712002009,2848.9,1039.2,939.7,1448.9
245102712002010,2600.8,705.0,605.4,1200.9
245102712002011,2726.4,896.5,796.9,1495.8
245102712002014,3010.8,655.8,912.6,1610.8
245102712002015,2729.0,899.0,799.5,1498.4
245102712002016,2716.1,597.9,564.5,1485.5
245102712002017,2640.0,628.8,529.3,1409.4
245102712002018,3245.9,777.3,1034.2,1845.9
245102712002019,3281.9,997.3,1254.1,1881.9
245102712002020,3080.6,444.6,701.5,1850.0
245102712002022,2621.6,321.3,221.8,1548.9
245102712002023,2721.9,209.8,254.0,1649.3
245102712003000,3111.9,381.9,638.8,1881.3
245102712003001,3161.1,337.1,593.9,1930.5
245102712003002,3014.9,265.1,522.0,2038.5
245102712003003,2956.5,188.6,281.6,1883.8
